Categorie;Email
Openbare Ruimte;Ik ben gisteren uitgestapt op Amsterdam CS en was in de Westhal aan het wachten op de Intercity Direct naar Schiphol<wbr />/Breda van 20:25. Om 20:15 word ik benaderd door drie medewerkers van Handhaving met de vraag: 'English?'. Ik geef heel duidelijk aan dat ik Nederlands spreek, waarop er weer Engels tegen me gepraat wordt. Ik geef nogmaals aan dat ik gewoon Nederlands spreek. Na enige moeite begrijpen uw medewerkers dit en vervolgens wordt me gevraagd wat ik op het station doe. Ik geef aan dat ik op een trein wacht. (Ik was op dat moment minder dan een half uur op het Station aanwezig.) De medewerkers vertellen mij vervolgens dat ik al op dezelfde plek stond als toen zij naar boven gingen en geven mij aan dat ze dit erg verdacht vinden. Ik voel me bijzonder beledigd dat ik VERDACHT ben, omdat ik de trein gebruik en op het station hierop wacht en stel er absoluut geen prijs op om zo door ambtenaren benaderd te worden.Nee
Parkeren;Ik kreeg geen kwitantie na het parkeren bij P&R Zeeburg op donderdag 9 april 2015 die ik wel nodig heb om te kunnen declareren. Het apparaat waar ik moest betalen bleef hangen en na veelvuldig om hulp te hebben geroepen via de intercom kreeg ik geen gehoor.Zorgen dat in zo'n situatie er contact kan worden opgenomen zodat het opgelost wordt of communiceren wat te doen als dit soort situaties zich voordoen zodat er niet zoveel moeite achteraf moet worden gedaan om het voor elkaar te krijgen. Tevens ontvang ik graag mijn kwitantie zodat ik deze kan declareren.
Belasting, Werk en Inkomen;CITION verstuurt brieven met 14020 als telefonisch informatieloket. Als ik met 14 020 bel krijg ik nooit CITION aan de lijn, maar word ik altijd te woord gestaan door de algemene klantenafdeling. De antwoorden die zij van CITION moeten geven zijn vaak onvolledig. Ik vind dat CITION mij hierin onbeschoft behandeld. Als ik onvoldoende informatie krijg, kan ik alleen via de mail meer info opvragen. Dat heb ik gedaan en vervolgens moet ik meer dan een week wachten op antwoord. CITION ondertekend haar brieven met 'Namens de burgemeester en wethouders'. Ik vind de communicatiestijl van CITION beneden alle peil en volstrekt niet klantgericht. Terwijl wij burgers toch betalen voor hun 'dienst'verlening.Zich beraden op de communicatiestijl van CITION<br />. Klantvriendelijker benadering eisen van CITION.
Parkeren;Respecteer aloude tradities rondom Sinterklaas! Met andere woorden, NIETS veranderen!!Respecteren!
Belasting, Werk en Inkomen;Stadsdeel West geeft blad uit dat heet Amsterdam, het gaat specifiek om nummer 6. In het blad staat een artikel over het museum het ship, echter staat er geen adres van het museum bij vermeld. Mevrouw vindt dit erg vervelend omdat zij geen computer heeft of andere mogelijkheden. Mevrouw zou het in het vervolg erg fijn vinden als er een adres wordt vermeld bij dit soort artikelen. Dit is ook handig voor andere mensen die dan niet nog eens het adres op moeten zoeken.
Openbare Ruimte;P en R Arena<wbr />/Rai.<br />Met mijn vrouw zijn wij dinsdag 18 november bij naar Herman van Veen geweest in Carre, vooraf hadden wij besloten de auto in de P en R Arena te parkeren met een kaartje van € 5,00 inclusief openbaar vervoer, bij de P en R aangekomen blek de garage dicht voor P en R bezoekers i.v.m. een optreden in het Ziggo dome.<br />De medewerker adviseerde ons naar de P en R Rai te rijden en vandaar de metro of tram te nemen, echetb bij de P en R Rai aangekomen bleek ook deze garage niet in gebruik te zijn voor P en R parkeerders ddor een medewerker werden wij geadviseerd naar een andere P en R garage te rijden, om niet voor de derde keer ons neus te stoten hebben wij de auto maar in de Rai garage laten staan (kosten € 16,50) en met het openbaar vervoer naar de Stadhouderkade te gaan, de kosten hiervan weten wij niet maar schatten een retour toch gauw op € 10,00 voor twee personen.<br />De Gemeente Amsterdam wil graag geen auto's in de stad hebben.<br />Onze ervaring was anders.Geen idee
Openbare Ruimte;Toen ik vanmorgen bij de fietsflat bij Amsterdam Centraal kwam, zag ik dat mijn fiets, die ik er maandag had gestald, daar niet meer stond. Ik kwam 's middags weer langs de fietsflat, waar ik mensen van het fietsdepot fietsen weg zag halen. Ik wees hen aan waar ik mijn fiets had geparkeerd, en volgens hen was dit geen goede plaats en was hij hoogstwaarschijnlijk weggehaald. Ter verduidelijking: in de fietsflat heb je een lange aaneenschakeling van fietsenrekken. Blijkbaar stond mijn fiets net tussen twee rekken in, wat mijns inziens een goede plek is voor een fiets, omdat hij daar niemand in de weg staat. Bovendien ziet het eruit als een plek waar je gewoon je fiets mag stallen en staat nergens aangegeven dat hij precies op die 20 centimeter niet mag staan. Hiernaast was de fietsflat voor de rest helemaal vol, dus was er werkelijk geen andere optie om mijn fiets te stallen. Nu moet ik 15 euro betalen om hem op te halen en is mijn slot van 40 euro doorgeknipt. Dit vind ik onterecht.Ik zou graag de 15 euro voor het ophalen van mijn fiets terug willen en het liefst ook een vergoeding voor het slot. Daarnaast vind ik dat het niet terecht is om fietsen direct weg te halen, vooral niet als ze niet in de weg staan en de rest van de fietsenstalling helemaal vol is. Een stickersysteem zou hier bijvoorbeeld werken, in plaats van de vrij radicale optie om de fiets meteen weg te halen.
Belasting, Werk en Inkomen;De beslissing tot zwarte vegen op een zwarte piet bij de intocht. Een zwarte piet is zwart. Geen zwarte vegen piet. Anders kan je ook wel alle clowns beperken in hun grimageZwarte piet gewoon zwarte piet laten zijn.
Openbare Ruimte;Geluidsoverlast tijdens het Amsterdam Dance Event.Lering trekken uit de klacht. Voortaan bewoners tijdig informeren of laten informeren. Net als Sensation jaarlijks doet. Dit is een verpkichting bij het verlenen van een dergeklijke vergunning. Excuses maken
Parkeren;Op zondag 8 februari was ik in Amsterdam en heb ik van 13.27 uur tot 16.57 uur betaald geparkeerd op NSDM werf.De boete intrekken omdat het betaalbewijs in de auto lag & ik deze ook niet thuis heb liggen voor bewijs.
Parkeren;Vanochtend hebben we geparkeerd in Amsterdam Zuid. Op de parkeerautomaat was niet duidelijk aangegeven dat het vrij was in verband met Koningsdag. Nadat betaald was bleek dat uit het ticket maar het was niet mogelijk het geld terug te vragen.Nee
Parkeren;Aanvraag CER<br />Ik voel mij onheus behandeld.Dat het DWI mensen op een respectvolle manier tegemoet treed en geen onwaarheden verkoopt.
Openbare Ruimte;Betreft de Marathon van 19<wbr />/10. En dan het gedeelte in het Vondelpark. Dit stuk is voor de lopers erg zwaar maar er wordt nauwelijks aangemoedigd. Werkt heel demotiverend.Het zou de renners helpen als er b.v. een luidspreker in het park aan zou staan met wat opzwepende muziek. Je kunt tenslotte de mensen niet kwalijk nemen dat er niet wordt aangemoedigd of dat er weinig publiek staat. Maar lekker harde muziek zou de renners met de lange run door het park enorm helpen.
Openbare Ruimte;Wij hebben meerdere malen gebeld en gevraagd om formulier bijzondere bijstand nu 3 maanden later nog niks ontvangen.Graag formulier bijzondere bijstand toesturen
Parkeren;kenmerk van de brief BB-210 <br />Meneer wil een klacht indienen over wegwerkzaamheden aan de Overschiestraat meneer heeft gevraagd voor het bord te plaatsen deze is later weggehaald en niet meer teruggezet. gaat over de tekst industriegebied  links af. Meneer heeft coctact gehad met Arie Loods. Meneer heeft een bezinestation en heeft inkomsten gemist.Meneer is niet teruggebeld op zijn vragen en Mora melding. Het bord is niet geplaats. Meneer heeft omzet gemist. <br />Ter verbetering graag beter communiceren naar de klant<wbr />/bewoner toe.
Belasting, Werk en Inkomen;ik heb vandaag na 10.00 mijn auto in de Arena parkeer garage geparkeerd P&R <wbr />/ GVB en ben daarna met de sneltram naar Waterlooplein gegaan en vandaaruit smiddags weer terug naar de Arena. Hoe kan het dan dat ik € 17,- na moet nabetalen. Ik ben vanuit het centrum naar de Arena gegaan, de bijbetaling is dus niet conform de informatie die wordt verstrekt !!€ 17,- Terubetalen op rekeningnummer 142928577
Openbare Ruimte;lantaarnpaal lamp defect paal no.27042<br />plein nieuwegrachtjerepareren, nieuwe lamp<br />tevens glas schoonmaken begroeid met alg<wbr />/groene aanslag
Openbare Ruimte;Herhaaldelijke parkeeroverlast in onze straat.<br />Er wordt voordurend op de stoep geparkeerd en langdurig ook op een laad- en losplaats aan de overkant.<br />Al een paar keer stonder een auto geparkeerd voor onze straatdeur waardoor wij slcht met moeite naar buiten kondenJa
Basisinformatie;De tent en de nog meer beperkte ruimte en het nog slechtere zicht bij de steiger van de ijplein pont aan de centraal station kantIk wil dat de tent verdwijnt, dat de gebruikers van de pont fatsoenlijk de ruimte hebben om op en af de pont te gaan en om op de pont te wachten en dat we goed zicht hebben op de toch al zo onveilige plek naar het fietspad
Openbare Ruimte;Werkwijze verkeersregelaars bij Ziggo Dome t.a.v. Bus met gehandicapten, en minder validen. Deel van mailwisseling:<br />Los van ons advies om uw klacht naar de gemeente door te sturen, zullen wij de door u beschreven situatie ook zelf onder de aandacht van de gemeente brengen. Wij zijn van mening dat deze situatie voorkomen had kunnen worden. De Ziggo Dome streeft ernaar al haar bezoekers een onvergetelijk avondje uit te bezorgen. Daar hoort wat ons betreft ook het gemak van het bereiken en verlaten van de Ziggo Dome bij en als u hiervoor hulp vraag aan een verkeersregelaar, vinden wij dat u op een servicegerichte wijze geholpen dient te worden.  Deze klacht zullen wij dan ook in het overleg met Gemeente Amsterdam ter sprake brengen.<br />Vriendelijke groet,<br />ZIGGO DOME<br />Marieke Servies <br />Overleg plegen met Ziggo Dome t.a.v.uitstap beleid voor mensen met handicap <wbr />/ slecht er been, bij evenementen bij het Ziggo Dome
Basisinformatie;Geachte heer<wbr />/ mevrouw,<br /><br /><br /><br /><br />Bij de eerste betaling had ik de betalingskenmerk verkeerd geschrijven, waarbij ik een brief thuiskreeg dat ik de betalings kenmerk moest opnieuw opschrijven en sturen, dat heb ik gedaan. Datum van betaling was op 3-12-2014<br /><br /><br /><br /><br />De brief had ik 2 weken geleden ongeveer opgestuurd. <br /><br />4 dagen geleden heb ik een verhoging gekregen, ik heb gebeld en de situatie uitgelegd en moest dus een email sturen met een bewijs dat ik betaald had. <br /><br />In de bijlage ziet u de betaalingsgegevens.Dat het geregeld word en niet wachten op een tweede verhoging
Belasting, Werk en Inkomen;Kl heeft contact opgenomen met 14020 om melding te doen mbt openbare ruimte: december 2014. Vervolgens heeft dhr via MEE vernomen dat er een melding is gedaan naar Zorg en overlast. Hij vindt dit ongepast en wil graag tekst en uitleg hierover.Wat wilt u dat de gemeente gaat doen naar aanleiding van uw klacht:
Openbare Ruimte;Vandaag omstreeks 16:55 uur kwam ik aan bij het afvalpunt aan de Rozenburglaan te Amsterdam. Ik wilde daar mijn oude lamellen afleveren. Bij aankomst zag ik dat het toegangshek naar het terrein gesloten was, wat mij verbaasde omdat een groot bord op het hek aangaf dat het afvalpunt tot 17:00 geopend had moeten zijn. Nadat ik even in mijn auto bleef zitten kwam nog een medewerker gekleed in een oranje outfit uit een kantoortje gelopen. Hij vertelde mij op een geirriteerde wijze dat het afvalpunt gesloten was, wat vrij overbodig was omdat ik zag dat het hek dicht was. Ik vroeg hem waarom hij om 16:55 al gesloten was. Ik zag dat hij op zijn horloge keek en wederom geirriteerd zei dat hij om 16:55 ook al dicht is en dat ik dan maar op een andere dag terug moest komen. Na zijn antwoord liep hij direct terug het terrein van het afvalpunt op.Er voor zorgen dat het afvalpunt tot 17:00 openblijft. Al is het maar omdat de informatie die wordt verstrekt door de gemeente, zowel op de internetsite als op het bord op het toegangsweg van het afvalpunt, betrouwbaar moet zijn. Verder ben ik tijdens andere bezoeken prima geholpen.
Belasting, Werk en Inkomen;Er is een structureel probleem met verkeerd aangeboden afval bij mij in de straat wat niet beter wordt. Er ligt dagelijks een stapel huis afval op straat waar o.a. zwervers, ratten en katten er doorheen gaan waardoor het afval regelmatig verspreid op straat ligt. Soms is de stapel zo groot dat de parkeermeter onbereikbaar wordt.<br />Dit probleem is al meerdere jaren oud, en de gemeente is daar al meerdere keren (door mijzelf en meerdere buren) over geattendeerd maar er is onduidelijkheid of de probleem goed of uberhaubt wordt aangepakt. Als ik erover bel en ernaar vraag kan ik nooit duidelijkheid krijgen. Er is mij vaker verteld dat ik nog teruggebeld zou worden of via de mail op de hoogte zou worden gehouden over de voortgang maar ook dit gebeurt niet.<br />In de tussentijd is het niet alleen vies op straat en onprettig thuiskomen, maar is er vaker voorgekomen dat er zulke verdachte mensen rondom de afval rondhangt dat het onveilig voelt om thuis te komen.Ik wil dat de gemeente het probleem van het afval en het straatbeeld aan de Westerkade oplost. Er is rondom november 2014 een brief vanuit de gemeente gekomen met de melding dat als er bewijs is van wie het afval op verkeerde dagen neerlegt dat ze een boete kunnen krijgen. Aangezien de stapel niet kleiner is geworden en dus ook niet is verdwenen is dit niet voldoende geweest en moet het anders worden aangepakt. Wellicht kan er een boord worden opgehangen waarop informatie over ophaaltijden en wanneer het afval buiten geplaatst mag worden en de boete (dat wat ik zelf ophang wordt steeds weggehaald).<br />Wat ook een oplossing zou kunnen zijn is om ondergrondse afvalcontainers te plaatsen.
Belasting, Werk en Inkomen;beschikking 131114-1341-71074<br />Feitnummer R402C<br /><br /><br />Op 13-11-2014 werd mij een aankondiging van beschikking uitgereikt omdat ik geparkeerd zou hebben op een invalide parkeerplaats in de Gustav Mahlerlaan th 405 t voor het pand met het opschrift Pro Logis<br />Volgens mij was dat geen invalide parkeer plaats want:<br />Er was geen duidelijke markering van het vak waar ik stond en het bord voor de invalide parkeer plaats stond achter mijn auto met de tekst gericht naar het vak achter mijn auto (zie foto 1 ik stond op de plaats waar de auto op de foto ook staat). Dat vak achter mijn auto was wel duidelijk gemarkeerd met een kruis in het vak. (zie foto's 1. 2 en 3  voor de situatie ter plekke. ( Er waren 4 vakken met kruizen 1 voor de invalide parkeerplaats en 3 daarachter voor 3 taxi's zoals het bord in het midden van deze 3 aangeeft zie de foto's 2 en 3)<br />Ik heb de verbalisant op deze situatie gewezen,zijn antwoord was het staat al in de computer en daar kan ik niets aan veranderenDe aankondiging vernietigen<br /><br />De genoemde foto
Parkeren;Beste Gemeente medewerker,<br />Ik heb naar Amsterdam om 2-03-2015 verhuisd, en heb zo aan u doorgegeven om 5-03-2015. Ik heb een bevestiging van jullie via email gekregen maar niet in de post. Waarom duurt het zo lang, en hoe lang moet ik nog wachten? Dank u wel....<br /><br />Hier is jullie email bevestiging:<br /><br />Betreft: Ontvangstbevestiging<br />Correspondentienummer: 2015-0348549<br /> <br /> <br />Geachte heer Mamedov,<br /><br />Hartelijk dank voor het doorgeven van uw verhuizing naar Amsterdam. Wij hebben die ontvangen op 5-3-2015 om 12:43 uur. U krijgt, na de verhuisdatum die u opgaf, een schriftelijke bevestiging op uw nieuwe adres.<br /><br />Hebt u nog vragen? Bel 14 020. Zorg dat u bovenstaand correspondentienummer bij de hand hebt.<br /><br />Met vriendelijke groet,<br /><br />Gemeente Amsterdamja
